2,S.T.E.M.-Tech,16,23STEMT,Talisay Malayan Academy, TALISAY CITY, CEBU,"FLORIDA SUBD., LOT 6&AMP;AMP;AMP;7, BARANGAY DUMLO"
2,S.T.E.M.-Tech,17,00STEM,University of San Carlos Basic Education,CEBU CITY,CEBU,"826-B TRES DE ABRIL ST., PUNTA PRINCESA"
2,S.T.E.M.-Tech,17,23STEMT,Asian College of Technology - Integrated,Talisay City,Cebu,"Purok Greenhills, Sambagan, Lagtang"
2,S.T.E.M.-Tech,17,23STEMT,Asian College of Technology-Bulacao,Cebu City,Cebu,1-72 A Gumamela Str. St. Jude Acres Bulacao
2,S.T.E.M.-Tech,19,00STEM,Tabunoc Central School ALS, TALISAY CITY, CEBU,"STO. NINO VILLAGE, SAN ISIDRO, TALISAY CITY, CEBU"
2,S.T.E.M.-Tech,17,00STEM,South Hills International School,CEBU CITY,CEBU,"BLK 2, LOT 27 BF CITY HOMES SUBD. PUNTA PRINCESA,"
2,S.T.E.M.-Tech,17,00STEM,South Hills International School,CEBU CITY,CEBU,"BLOCK 1 LOT 11, MINGLANILLA HOME, TUNGKIL MINGLANI"
2,S.T.E.M.-Tech,17,23STEMT,Talisay City Science Highschool, TALISAY CITY, CEBU,BLK. 17 LOT 21 DECA HOMES PHASE 1 TALISAY CITY
2,S.T.E.M.-Tech,16,00STEM,Maria Montessori International School,Cebu City,Cebu,"Sitio Sto. Ni�o, Kintanar Compound, Cogon Pardo"
2,S.T.E.M.-Tech,-3,00STEM,St. Thomas Aquinas School of Bulacao,CEBU CITY,CEBU,HONEY HOMES SUBDIVISION BARANGAY KINASANG-AN PARDO
2,S.T.E.M.-Tech,18,23STEMT,ST. ALPHONSUS CATHOLIC SCHOOL, LAPU-LAPU CITY, CEBU,0147 ST. LUKE STREET VILLA RUFINA SUBDIVISION BABA
2,S.T.E.M.-Tech,17,23STEMT,Mount Olives School of The Philippines i, MANDAUE CITY, CEBU,IBABAO ESTANCIA 225 S.B CABAHUG STREET. MANDAUE CT
2,TVL-Food Mgt.,17,23FoMa,Luyang ran rimigio cebu,Tabuelan,Cebu,Tigbawan
2,TVL-Food Mgt.,17,01HEFoodMgt02,Luyang ran rimigio cebu,Tabuelan,Cebu,Tigbawan
2,TVL-Food Mgt.,17,23FoMa,Talisay Malayan Academy, TALISAY CITY, CEBU,147 V.H. GARCES
2,TVL-Food Mgt.,18,01HEFoodMgt02,City of Bogo Science Arts Academy,Bogo City,Cebu,Gawaygaway
2,TVL-Food Mgt.,17,23FoMa,Asian College of Technology,Talisay City,Cebu,"Sitio Cruzan, Bulacao"
2,TVL-Food Mgt.,17,01HEFoodMgt02,,SINDANGAN (LEON B. POSTIGO),ZAMBOANGA DEL NORTE,Siari Sindangan
2,TVL-Food Mgt.,17,01HEFoodMgt02,St. thomas Aquinas of Lawaan,Talisay City,Cebu,"#15 Zoone2, Mohon"
2,TVL-Food Mgt.,17,23FoMa,Talisay Malayan Academy, TALISAY CITY, CEBU,V.H. GARCES STREET CANSOJONG
2,TVL-Food Mgt.,17,01HEFoodMgt02,Mahaplag National High School,CEBU CITY,CEBU,"CITY DE MARI, AMALFI SRP"
2,TVL-Food Mgt.,17,23FoMa,Zamboanga del norte national high school,Dipolog City,Zamboanga,Estaka Zamoras
2,TVL-Food Mgt.,17,23FoMa,University of San Carlos South Campus,CEBU CITY,CEBU,20 C-PADILLA ST. CEBU CITY
2,TVL-Food Mgt.,17,01HEFoodMgt02,Zamboanga del norte national high school,Dipolog City,Zamboanga,Estaka Zamoras
2,TVL-Food Mgt.,18,23FoMa,Saint Mary&amp;#039;s Academy of San nic,CEBU CITY,CEBU,101 F RALLOS ST SUBA CEBU CITY
2,TVL-Food Mgt.,18,23FoMa,"Victorious Nissi Christian Academy, Inc.",Talisay City,Cebu,"Purok Kamunggay, Upper Mohon"
2,TVL-Food Mgt.,16,23FoMa,St Mary&#039;s Academy of San Nicolas,CEBU CITY,CEBU,168 R DUTERTE ST BENTLEY ESTATE GUADALUPE
2,TVL-Food Mgt.,17,23FoMa,"Marianne Childhood Education Center, Inc",Cebu City,Cebu,"Hazel's Apt., Nangkaanm, Tisa Hills Drive"
2,TVL-H.T.M.,17,23HTM,PSHF-LLC,Talisay City,Cebu,Linao
2,TVL-H.T.M.,17,01HEHMT04,PSHF-LLC,Talisay City,Cebu,Linao
2,TVL-H.T.M.,17,,Naga National High School,City of Naga,Cebu,Tangke 1
2,TVL-H.T.M.,17,23HTM,Naga National High School,City of Naga,Cebu,Tangke 1
2,TVL-H.T.M.,18,,Three H Redwood Academy,Cebu City,Cebu,1096 H Basak Pardo
2,TVL-H.T.M.,17,,SAN ROQUE ELEMENTARY SCHOOL,Talisay City,Cebu,Salvador. Tanke
2,TVL-H.T.M.,18,23HTM,Three H Redwood Academy,Cebu City,Cebu,1096 H Basak Pardo
2,TVL-H.T.M.,18,01HEHMT04,Southbrook Academy Inc,Cebu City,Cebu,Bato Carbon Ermita
2,TVL-H.T.M.,17,23HTM,SAN ROQUE ELEMENTARY SCHOOL,Talisay City,Cebu,Salvador. Tanke
2,TVL-H.T.M.,19,01HEFoodMgt02,Tungkil National High School,CEBU CITY,CEBU,MINGLANILLA
2,TVL-H.T.M.,16,23HTM,Tisa II Elementary School,Cebu City,Cebu,"Tisa Hills, Riverside Venus St."
2,TVL-H.T.M.,17,01HEHMT04,Abellana National School, TALISAY CITY, CEBU,6TH ST. CARMEN VIL. DUMLOG
2,TVL-H.T.M.,16,23HTM,Sto.Rosario National high School, ALOGUINSAN, CEBU,FATIMA ROSARIO ALOGUINSAN
2,TVL-H.T.M.,19,23HTM,ALS Luyang Barangay Hall, CARMEN, CEBU,SITIO PANGUTANA LOWER TORRALBA ST. APAS
2,TVL-H.T.M.,17,01HEHMT04,Immaculate Heart of Mary Academy,CEBU CITY,CEBU,SANGI CALAJO-AN MINGLANILLA CEBU CITY
2,TVL-H.T.M.,17,23HTM,Talisay City National High school, TALISAY CITY, CEBU,SIOY ATA ROAD CANTON BEACH CANSOJONG TALISAY
2,TVL-I.C.T.,18,01ICT-CP,,CEBU CITY,CEBU,22-40 WILLIAM LINES SUBDIVISION TALISAY
2,TVL-I.C.T.,18,01ICT-CP,Cansojong National High School,Talisay City,Cebu,Zone  2-432 Tangke
2,TVL-I.C.T.,17,23ICT,Naga National High School,City of Naga,Cebu,Tanggke 1 Purok Manggahan 2
2,TVL-I.C.T.,17,01ICT-CP,Monterey School Inc.,Talisay City,Cebu,Zone 56-C Artville Subd. San Isidro
2,TVL-I.C.T.,18,23ICT,ATHENAEUM INTERNATIONAL SCHOOL,CEBU CITY,CEBU,615 TRES DE ABRIL STREET LABANGON
2,TVL-I.C.T.,17,01ICT-Animation,Naga National High School,City of Naga,Cebu,Tanggke 1 Purok Manggahan 2
2,TVL-I.C.T.,18,01ICT-CP,ATHENAEUM INTERNATIONAL SCHOOL,CEBU CITY,CEBU,615 TRES DE ABRIL STREET LABANGON
2,TVL-I.C.T.,20,01ICT-CP,MZED Christian School Inc.,CEBU CITY,CEBU,19 AVOCADO STREET MAMBALING CEBU CITY
2,TVL-I.C.T.,17,,Saint Theresa&amp;#039;s College of Cebu,CEBU CITY,CEBU,44 SAN AGUSTIN HEIGHTS BRGY TISA
2,TVL-I.C.T.,17,23ICT,Cebu Institute of Technology - Universit,CEBU CITY,CEBU,189 TISA HILLS VIEW VILLAGE TISA
2,TVL-I.C.T.,17,01ICT-CP,Saint Cecilia&#039;s College-Cebu, CITY OF NAGA, CEBU,PUROK SILANGAN SAN JUAN INAYAGAN
2,TVL-I.C.T.,17,01ICT-CP,Immaculate Heart of Mary Academy, MINGLANILLA, CEBU,2635/18 DE JULIO STREET//BARANGAY TULAY
2,TVL-I.C.T.,18,23ICT,Campbell Academy Foundation Inc, TALISAY CITY, CEBU,"BLK. 10 LOT 7 CARMONA ST, PHASE II CORONA DEL MAR"
1,A.B.M.-Acctcy,16,00ABM,,CEBU CITY,CEBU,TABASCA MAMBALING CEBU CITY
1,A.B.M.-Acctcy,16,00ABM,2023-2024,CEBU CITY,CEBU,UPPER LAGUERTA LAHUG
1,A.B.M.-Acctcy,16,00ABM,Holy Trinity College, GINATILAN, CEBU,SAN ROQUE
1,A.B.M.-Acctcy,16,,Pooc National High School,Cebu City,Cebu,"Ciwac, Bulacao"
1,A.B.M.-Acctcy,16,,Pulpogan National High School,Consolacion,Cebu,Pulpogan
1,A.B.M.-Acctcy,16,00ABM,, MANDAUE CITY, CEBU,"CANDUMAN,RIVERSIDE,MANDAUE CITY"
1,A.B.M.-Acctcy,15,,,Cebu City,Cebu,"St. Fatima Homes, F. Jaca Street Inayawan"
1,A.B.M.-Acctcy,17,00ABM,2023-2024, CATAINGAN, MASBATE,MAGSAYSAY EXT. POBLACION
1,A.B.M.-Acctcy,16,,St. Catherine's College,Talisay City,Cebu,"1048 Sunrise, Pooc"
1,A.B.M.-Acctcy,16,00ABM,,CEBU CITY,CEBU,"PHASE 1, BLDG 2 , DECA HOMES, BRGY TISA"
1,A.B.M.-Acctcy,16,23ABMA,Pulpogan National High School,Consolacion,Cebu,Pulpogan
1,A.B.M.-Acctcy,16,23HUMSS,Pooc National High School,Cebu City,Cebu,"Ciwac, Bulacao"
1,A.B.M.-Acctcy,15,00ABM,,Cebu City,Cebu,"St. Fatima Homes, F. Jaca Street Inayawan"
1,A.B.M.-Acctcy,16,23STEMS,,Cebu City,Cebu,"Sitio Cacao, Block 11 Lot 9 Kinasang-an"
1,A.B.M.-Acctcy,16,23ABMA,USJR,Talisay City,Cebu,"Blk 19 Lt 10, Deca Baywalk, Dumlog,"
1,A.B.M.-Acctcy,16,,, TALISAY CITY, CEBU,"ZONE 3, 210- D VERGARA VILLAGE, SAN ISIDRO"
1,A.B.M.-Acctcy,16,23STEMT,St. Catherine's College,Talisay City,Cebu,"1048 Sunrise, Pooc"
1,A.B.M.-Acctcy,15,,Lawaan Elementary School,Talisay City,Cebu,"Eleccion Cmpd., Lawaan I"
1,A.B.M.-Acctcy,16,00ABM,Pardo National High School,CEBU CITY,CEBU,COGON PARDO CEBU CITY
1,A.B.M.-Acctcy,16,23ABMA,, TALISAY CITY, CEBU,"ZONE 3, 210- D VERGARA VILLAGE, SAN ISIDRO"
1,A.B.M.-Acctcy,16,00ABM,,CEBU CITY,CEBU,"B8L20 SERVICE ST., LA BIENVENIDA SUBD., TUNGKOP MI"
1,A.B.M.-Acctcy,16,23ABMA,Immaculate Heart of Mary Academy,Minglanilla,Cebu,Poblacion Ward 4
1,A.B.M.-Acctcy,17,00ABM,Saint Joseph College, MAASIN, SOUTHERN LEYTE,"PUROK DONA LUZ, DONGON"
1,A.B.M.-Acctcy,16,,Pulpogan National High School,Consolacion,Cebu,DIST.5 A. Mabini Pulpogan
1,A.B.M.-Acctcy,16,,Three H Redwood Academy,Cebu City,Cebu,"242-N Buhisan Rd., Punta Princesa"
1,A.B.M.-Acctcy,16,23ABM,San Roque Elementary School,Talisay City,Cebu,"#1070 Kimba, San Roque"
1,A.B.M.-Acctcy,15,23HUMSS,Lawaan Elementary School,Talisay City,Cebu,"Eleccion Cmpd., Lawaan I"
1,A.B.M.-Acctcy,16,00ABM,Monterey School Incorporated, TALISAY CITY, CEBU,"Sitio Kilawan, Tanke"
1,A.B.M.-Acctcy,17,00ABM,Blessed Trinity College, TALIBON, BOHOL,464 C.P. GARCIA ST. POBLACION
1,A.B.M.-Acctcy,16,00ABM,San Roque College de Cebu, COMPOSTELA, CEBU,"450 PUROK GEMELINA, ESTACA"
1,A.B.M.-Acctcy,16,00ABM,Tejero National Highschool,CEBU CITY,CEBU,BRGY. TEJERO CANTILLAS COMP.
1,A.B.M.-Acctcy,17,00ABM,"Saint Peter Academy of Alegria, Inc.", MALABUYOC, CEBU,"Lalao, Monta�eza"
1,A.B.M.-Acctcy,17,23ABM,Punta Princesa Elementary School,Cebu City,Cebu,"Greenbelt Drive, Quiot"
1,A.B.M.-Acctcy,16,00ABM,Three H Redwood Academy,Cebu City,Cebu,"242-N Buhisan Rd., Punta Princesa"
1,A.B.M.-Acctcy,16,23ABM,Pulpogan National High School,Consolacion,Cebu,DIST.5 A. Mabini Pulpogan
1,A.B.M.-Acctcy,15,,Three H Redwood Academy,Cebu City,Cebu,Unit 219 Bldg. 5 Ph 1 Urban Deca Homes
1,A.B.M.-Acctcy,17,,SAN ROQUE CHILD DEVELOPMENT SCHOOL,Cordova,Cebu,"#480 Sitio Kolo, Brgy. Alegria"
1,A.B.M.-Acctcy,16,23ABMA,KIDS DAYCARE & AFTER SCHOOL,Cebu City,Cebu,"343 M. dela Victoria St., Pardo"
1,A.B.M.-Acctcy,15,00ABM,Western Masbate Roosevelt College, CAWAYAN, MASBATE,"106 Locio Lopez, Calamba"
1,A.B.M.-Acctcy,15,23ABM,Three H Redwood Academy,Cebu City,Cebu,Unit 219 Bldg. 5 Ph 1 Urban Deca Homes
1,A.B.M.-Acctcy,16,00ABM,Donbosco technical collage cebu,CEBU CITY,CEBU,UPPER LINAO TALISAY MINGLANILLA
1,A.B.M.-Acctcy,16,23ABMA,HOLY ROSARY SCHOOL OF PARDO,Cebu City,Cebu,"Greenfield Village, Inayawan Pardo"
1,A.B.M.-Acctcy,17,23ABM,SAN ROQUE CHILD DEVELOPMENT SCHOOL,Cordova,Cebu,"#480 Sitio Kolo, Brgy. Alegria"
1,A.B.M.-Acctcy,16,00ABM,Holy Rosary School of Pardo,CEBU CITY,CEBU,PONCE COMPOUND SUNRISE VILLAGE PARDO
1,A.B.M.-Acctcy,15,00ABM,St. Scholastica Academy,CEBU CITY,CEBU,ERNESTO BASCON ST./ SITIO KAMALIG/ DUMLOG
1,A.B.M.-Acctcy,16,00ABM,"Mary Help of Christians School (Cebu), I",CEBU CITY,CEBU,"417-A BASKIO, BASAK PARDO"
1,A.B.M.-Acctcy,16,00ABM,Cebu Sacred Heart College, TALISAY CITY, CEBU,BLOCK 1 LOT 4 VALLEYVIEW VILLAGE MOHON
1,A.B.M.-Acctcy,17,00ABM,Southwestern University PHINMA,CEBU CITY,CEBU,"T-ARLAN, STA. MONICA, SURIGAO DEL NORTE"
1,A.B.M.-Acctcy,16,00ABM,Siargao National Science High School, DEL CARMEN, SURIGAO DEL NORTE,BARANGAY ESPERANZA
1,A.B.M.-Acctcy,16,,Marianne Childhood Education Center,CEBU CITY,CEBU,1107 F. ELVIRA CUI SUBD. PUNTA PRINCESSA
1,A.B.M.-Acctcy,15,00ABM,Don Vicente Rama Memorial National High,CEBU CITY,CEBU,"E. SABELLANO ST., POBLACION PARDO"
1,A.B.M.-Acctcy,16,00ABM,Abella National School,CEBU CITY,CEBU,67 U ALVIOLA STREET VILLA GONZALO II BARANGAY TEJE
1,A.B.M.-Acctcy,16,00ABM,Professional Academy of the Philippines,CEBU CITY,CEBU,SOUTH POBLACION CITY OF NAGA CEBU
1,A.B.M.-Acctcy,16,00ABM,Saint Alphonsus Catholic School, LAPU-LAPU CITY, CEBU,592 G.Y. DELA SERNA STREET. GUN-OB
1,A.B.M.-Acctcy,16,,St. Thomas Aquinas School of Lawaan,Talisay City,Cebu,"Ramona St., Village, Dauwis, San Roque,"
1,A.B.M.-Acctcy,15,00ABM,"Mary Help of Christians School (Cebu), I",CEBU CITY,CEBU,"CRUSHER, COGON, CITY OF NAGA, CEBU"
1,A.B.M.-Acctcy,15,23ABMA,Three H Redwood Academy,Minglanilla,Cebu,"Lt 1 Blk 11 P3 Flourine St., Deca Homes, Tungkil"
1,A.B.M.-Acctcy,16,00ABM,St. Mary's Academy of San Nicolas,CEBU CITY,CEBU,GEN GINES BLOCK 6 SAWANG CALERO CEBU CITY
1,A.B.M.-Acctcy,16,23ABMA,Marianne Childhood Education Center,CEBU CITY,CEBU,1107 F. ELVIRA CUI SUBD. PUNTA PRINCESSA
1,A.B.M.-Acctcy,16,00ABM,St. Thomas Aquinas School of Lawaan,Talisay City,Cebu,"Ramona St., Village, Dauwis, San Roque,"
1,A.B.M.-Acctcy,16,,Mandaue City Comprehensive Nat'l HS,"Lapu-Lapu City, Cebu",Cebu,"Blk 1 Lot 40 Ph 2, BF Townhome, Pajac"
1,A.B.M.-Acctcy,17,00ABM,University of Cebu - Main, MINGLANILLA, CEBU,"BLK9L1P2, SPRING VILLAGE RD, GARDEN BLOOM SOUTH, P"
1,A.B.M.-Acctcy,16,00ABM,Don Bosco Technical College-Cebu,CEBU CITY,CEBU,"10-2 ATILLO STREET, SUMMERGATES APARTMENT UNIT 4"
1,A.B.M.-Acctcy,16,00ABM,"St. Mary&amp;amp;#039;s Academy (Oslob,", OSLOB, CEBU,"NATALIO BACALSO AVENUE, BONBON, OSLOB, CEBU"
1,A.B.M.-Acctcy,16,00ABM,Cit - University Of Technology, TALISAY CITY, CEBU,"BLOCK 6 LOT 20, BURGOS STREET, BAYSWATER, POOC"
1,A.B.M.-Acctcy,16,00ABM,"Mary Help of Christians School (Cebu), I",MINGLANILLA,CEBU,"21 Maple St., Hacienda San Agustin Subd"
1,A.B.M.-Acctcy,16,00ABM,"Dr. Caridad C. Labe Education Centrex, I", LAPU-LAPU CITY, CEBU,B9 L6 GAD STREET GENESIS SUBDIVISION
1,A.B.M.-Acctcy,16,23ABM,Mandaue City Comprehensive Nat'l HS,"Lapu-Lapu City, Cebu",Cebu,"Blk 1 Lot 40 Ph 2, BF Townhome, Pajac"
1,A.B.M.-Acctcy,16,00ABM,"Mary Help of Christians School (Cebu), I", MINGLANILLA, CEBU,"BLOCK 3 LOT 16 CRESCENT VILLE, CADULAWAN"
1,A.B.M.-Acctcy,16,00ABM,Saint Andrew&amp;#039;s Academy, SAN PABLO, ZAMBOANGA DEL SUR,"PUROK MATINABANGON, BARANGAY POBLACION"
1,A.B.M.-Acctcy,16,00ABM,Tejero National High School, LAPU-LAPU CITY, CEBU,"BLK 3 LOT 4 CHAYA ST. HANIYYAH HOMES, CALAWISAN, L"
1,A.B.M.-Acctcy,15,00ABM,Minglanilla Science High School, MINGLANILLA, CEBU,"NO. 153, BLK 4, LOT 2 AND 3, MEADOWLAND VILLAGE, B"
1,A.B.M.-Acctcy,16,00ABM,Immaculate Heart of Mary Academy, MINGLANILLA, CEBU,BLK 5 LOT 12 MAUI LOOP LUANA SUBDIVISION CALAJO-AN
1,A.B.M.-Acctcy,16,00ABM,Mary Help of Christians School (Cebu) IN, CITY OF NAGA, CEBU,"Blk 7 Lot 13, Las Casas de Naga, Inoburan"
1,A.B.M.-Acctcy,17,00ABM,St. Alphonsus  Catholic School, LAPU-LAPU CITY, CEBU,"BLOCK 13 LOT 14, LA ALDEA BUENA MACTAN TIMPOLOK, B"
1,A.B.M.-Acctcy,17,00ABM,University of San Carlos South Campus,CEBU CITY,CEBU,DOOR 34 TORMIS ST. MYA 1 TOWNHOUSE SAMBAG 1 CEBU C
1,A.B.M.-Acctcy,15,00ABM,St. Joseph&amp;#039;s School of Mactan, LAPU-LAPU CITY, CEBU,"BLOCK 6 LOT 20, DECA HOMES MACTAN 2, CASIA, BANKAL"
1,A.B.M.-Mktg/Mgt,16,,,Bantayan,Cebu,Sulangan
1,A.B.M.-Mktg/Mgt,16,23ABMM,,Bantayan,Cebu,Sulangan
1,A.B.M.-Mktg/Mgt,16,23ABM,USJR,City of Naga,Cebu,Colon
1,A.B.M.-Mktg/Mgt,16,00ABM,Moalboal National High School,Moalboal,Cebu,
1,A.B.M.-Mktg/Mgt,16,,Aloguinsan National Highschool,Aloguinsan,Cebu,Bonbon
1,A.B.M.-Mktg/Mgt,16,,"Bantayan Southern Institute, Inc.",BANTAYAN,CEBU,Patao
1,A.B.M.-Mktg/Mgt,16,,"Bantayan Southern Institute, Inc.",Bantayan,Cebu,Patao
1,A.B.M.-Mktg/Mgt,17,,Talisay City National Highschool,Talisay City,Cebu,Dumlog
1,A.B.M.-Mktg/Mgt,16,23ABMM,Aloguinsan National Highschool,Aloguinsan,Cebu,Bonbon
1,A.B.M.-Mktg/Mgt,16,23ABMM,"Bantayan Southern Institute, Inc.",BANTAYAN,CEBU,Patao
1,A.B.M.-Mktg/Mgt,16,23ABMM,"Bantayan Southern Institute, Inc.",Bantayan,Cebu,Patao
1,A.B.M.-Mktg/Mgt,16,00ABM,,DUMAGUETE CITY,NEGROS ORIENTAL,"Bagacay, Dumaguete City"
1,A.B.M.-Mktg/Mgt,16,23ABMM,USJR,Cebu City,Cebu,"98 Cabreros St., Basak San Nicolas"
1,A.B.M.-Mktg/Mgt,17,00ABM,,MINGLANILLA,CEBU,"Blk. 17, Lot 1, Villa Celina, Tungkil"
1,A.B.M.-Mktg/Mgt,16,00ABM,Dauin National High School,Dauin,Negros Oriental,Lipayao
1,A.B.M.-Mktg/Mgt,16,00ABM,Talisay Malayan Academy, TALISAY CITY, CEBU,VH GARCES ST
1,A.B.M.-Mktg/Mgt,17,23ABMM,Talisay City National Highschool,Talisay City,Cebu,Dumlog
1,A.B.M.-Mktg/Mgt,16,00ABM,,MANDAUE CITY,CEBU,"Sitio Lupa Greenhills Subd., Casuntingan"
1,A.B.M.-Mktg/Mgt,16,00ABM,Cebu Sacre Heart College, TALISAY CITY, CEBU,CAMELLA HOMES LAWAAN 1
1,A.B.M.-Mktg/Mgt,16,00ABM,Academia de San Miguel Archangel, DALAGUETE, CEBU,CASAY DALAGUETE CEBU
1,A.B.M.-Mktg/Mgt,15,00ABM,Talisay malayan academy, TALISAY CITY, CEBU,CANSOJONG TALISAY CITY CEBU
1,A.B.M.-Mktg/Mgt,16,00ABM,Talisay Malayan Academy, TALISAY CITY, CEBU,"ZONE 1 247 GALAXY ST., TANKE"
1,A.B.M.-Mktg/Mgt,16,00ABM,30-May-24, MINGLANILLA, CEBU,"PUROK 8, BAYONG CADULAWAN, MINGLANILLA, CEBU"
1,A.B.M.-Mktg/Mgt,15,,South Hills International School,Cebu City,Cebu,"Nevada St., Newtown Estate, Pardo"
1,A.B.M.-Mktg/Mgt,16,00ABM,Divino Amore Academy Inc.,CEBU CITY,CEBU,CREEKVILLE LAGTANG TALISAY CITY CEBU
1,A.B.M.-Mktg/Mgt,16,00ABM,jenantona321@gmail.com,CEBU CITY,CEBU,BULACAO ST. JUDE ACRES SAYABOC COMPOUND
1,A.B.M.-Mktg/Mgt,16,00ABM,Divino Amore Academy, MINGLANILLA, CEBU,"BORON ST., DECA HOMES PHASE 1, TUNGKIL"
1,A.B.M.-Mktg/Mgt,16,00ABM,University of the Visayas,CEBU CITY,CEBU,113 E. SABELLANO STREET QUIOT CEBU CITY
1,A.B.M.-Mktg/Mgt,17,00ABM,Royal Chinese Science and Management,CEBU CITY,CEBU,"LARAY,COASTAL VIEW,SAN ROQUE"
1,A.B.M.-Mktg/Mgt,15,23ABMM,South Hills International School,Cebu City,Cebu,"Nevada St., Newtown Estate, Pardo"
1,A.B.M.-Mktg/Mgt,16,00ABM,Paknaan National High School, MANDAUE CITY, CEBU,#217/S.E. LLENES/ZONE GABI/PAKNAAN
1,A.B.M.-Mktg/Mgt,17,00ABM,Holy Rosary School of Pardo,CEBU CITY,CEBU,360-B SIDE RUBBERWORLD BASAK SAN NICOLAS
